date,load_AT,load_BE,load_FRA,load_GER,load_NL
2023-02-12 13:00:00,7233,9913,57800,52956.25,9743.75
2023-02-12 14:00:00,7059,9547.25,54800,51297.25,9907
2023-02-12 15:00:00,6939,9223.75,53200,50522.25,10482
2023-02-12 16:00:00,7098,8900.75,51750,50853,11100.5
2023-02-12 17:00:00,7463,8999.25,52950,53373.5,12002.25
2023-02-12 18:00:00,7675,9802.75,59600,55721,12417
2023-02-12 19:00:00,7525,10205,64750,54870.75,12034.75
2023-02-12 20:00:00,7244,9767.5,63850,52713.5,11758.5
2023-02-12 21:00:00,6911,9285.75,62000,50835.75,11493.75
2023-02-12 22:00:00,6977,9214.5,61050,50168.25,11038.75
2023-02-12 23:00:00,6747,8998.25,63300,47857.5,10575.75
2023-02-13 00:00:00,6884,8548.25,60000,46429.75,10383.5
2023-02-13 01:00:00,6633,8224,58450,44825.5,10083.25
2023-02-13 02:00:00,6562,7969.5,59250,44513.75,9901.75
2023-02-13 03:00:00,6490,7882.75,57500,44956.75,9940.25
2023-02-13 04:00:00,6661,8024.75,56750,46623.5,10030.5
2023-02-13 05:00:00,7267,8490.5,58700,49973.5,10360.5
2023-02-13 06:00:00,8319,9623,63550,57469,11110.25
2023-02-13 07:00:00,9164,10662,70100,63094.75,12482.25
2023-02-13 08:00:00,9445,11216.75,73550,65781,13724
2023-02-13 09:00:00,9390,11508.75,74200,66529.5,13845.5
2023-02-13 10:00:00,9325,11495,72400,67083,13152.25
2023-02-13 11:00:00,9253,11467,70350,67265.75,12223.5
2023-02-13 12:00:00,9022,11204,68350,66910.75,11511
2023-02-13 13:00:00,8914,11067,64750,66196,11277.5
2023-02-13 14:00:00,8784,10843.5,62850,64994.25,11540
2023-02-13 15:00:00,8793,10683,61000,64088.5,12191
2023-02-13 16:00:00,8916,10670,58900,63479.25,13145.25
2023-02-13 17:00:00,9212,11168.5,59500,64737.5,14198.25
2023-02-13 18:00:00,9261,11630.5,65000,66389.5,14474.5
2023-02-13 19:00:00,8897,11247.25,69850,65664,14015.75
2023-02-13 20:00:00,8363,10640,67450,62445.75,13477.25
2023-02-13 21:00:00,7804,10015.25,63900,59045.5,12913.75
2023-02-13 22:00:00,7627,9992.25,62600,56328.75,12333
2023-02-13 23:00:00,7188,9747.75,64150,53367.5,11728
2023-02-14 00:00:00,6884,9355,61750,48652.75,11298.5
2023-02-14 01:00:00,6633,9030,60150,47081.25,10997.5
2023-02-14 02:00:00,6562,8713.75,61000,46468.5,10680.25
2023-02-14 03:00:00,6490,8576.5,59100,46743.75,10469.25
2023-02-14 04:00:00,6661,8600.25,58100,48172.5,10390
2023-02-14 05:00:00,7267,9109.25,59950,51208.5,10625.25
2023-02-14 06:00:00,8319,10163.5,64750,57828.75,11359.75
2023-02-14 07:00:00,9164,11145.25,70900,63306,12725.25
2023-02-14 08:00:00,9445,11523,74050,65988.5,13933.5
2023-02-14 09:00:00,9390,11590,73950,66429.5,14035.75
2023-02-14 10:00:00,9325,11485,72100,66780,10870.5
2023-02-14 11:00:00,9253,11299.5,70100,67012.75,12410.5
2023-02-14 12:00:00,9022,10993.25,67650,66404.5,11806.25
2023-02-14 13:00:00,8914,10921.25,63250,65555,11539.75
2023-02-14 14:00:00,8784,10813,61350,64275,12056.5
2023-02-14 15:00:00,8793,10611.25,59850,63325,12359.75
2023-02-14 16:00:00,8916,10613.75,58150,62710.5,13209
2023-02-14 17:00:00,9212,11151.25,58800,64099,14275.5
2023-02-14 18:00:00,9261,11605.75,64100,66020,14435.25
2023-02-14 19:00:00,8897,11206.75,68800,65325.5,13798.5
2023-02-14 20:00:00,8363,10640,66450,62187.25,13404.25
2023-02-14 21:00:00,7804,10017,63000,58782.75,12801
2023-02-14 22:00:00,7627,9965,61400,55993.25,12195.5
2023-02-14 23:00:00,7188,9831,63300,52916.25,11663.5
2023-02-15 00:00:00,6602,9225.75,60900,50674.5,11169.75
2023-02-15 01:00:00,6386,8838,59050,48919.75,10669.5
2023-02-15 02:00:00,6283,8643.25,59200,48293.25,10382
2023-02-15 03:00:00,6219,8485,57100,48675.5,10257
2023-02-15 04:00:00,6400,8620.5,56200,49975.25,10254.75
2023-02-15 05:00:00,7001,9113,58200,52919.5,10523
2023-02-15 06:00:00,8098,10198.75,62950,59180,11440.75
2023-02-15 07:00:00,8936,11151,68500,63560,12997.25
2023-02-15 08:00:00,9257,11484.25,71450,65650.25,14133
2023-02-15 09:00:00,9207,11528,71750,66126.25,13911.5
2023-02-15 10:00:00,9157,11437,70250,66672.75,13088.75
2023-02-15 11:00:00,9072,11426.5,68550,67163.5,12332.75
2023-02-15 12:00:00,8838,11128.25,65650,66542.5,11834.5
2023-02-15 13:00:00,8682,10926.5,62350,65565,11736.5
2023-02-15 14:00:00,8548,10652.5,61200,64085.5,11845.5
2023-02-15 15:00:00,8567,10523,60000,62993.5,12487.75
2023-02-15 16:00:00,8689,10453.5,58350,62520.5,13342.75
2023-02-15 17:00:00,8970,11039,58150,63695,14510.25
2023-02-15 18:00:00,9009,11424.25,62200,65724.25,14429
2023-02-15 19:00:00,8663,11126.75,68100,65187,13787.25
2023-02-15 20:00:00,8124,10567.75,65400,62083,13279.25
2023-02-15 21:00:00,7556,10061.75,62050,58859.5,12658.75
2023-02-15 22:00:00,7357,10013.5,60500,56079.75,11944.75
2023-02-15 23:00:00,6891,9770.25,61950,52744.75,11263
2023-02-16 00:00:00,6445,9169,60050,50170.25,10794.25
2023-02-16 01:00:00,6242,8765,58000,48559,10364.75
2023-02-16 02:00:00,6157,8496.5,58200,47866.25,10038.25
2023-02-16 03:00:00,6100,8427.25,56000,48234.75,9946.75
2023-02-16 04:00:00,6296,8436.5,55050,49489.75,9899.25
2023-02-16 05:00:00,6929,8871.5,56550,52463.25,10222.5
2023-02-16 06:00:00,8024,9904.75,60900,58839.75,11132
2023-02-16 07:00:00,8847,10806.25,66300,63737,12750.5
2023-02-16 08:00:00,9127,11215.5,68400,65998.75,13832.75
2023-02-16 09:00:00,9048,11371,68400,66657,13918.25
2023-02-16 10:00:00,8960,11259,67850,67334.75,13163.75
2023-02-16 11:00:00,8813,11294.5,66950,67660.75,12225.25
2023-02-16 12:00:00,8518,11015.25,65050,66836.5,12107.5
2023-02-16 13:00:00,8352,10878.25,61950,65962.25,12439.5
2023-02-16 14:00:00,8234,10811.25,60700,64500.5,12986
2023-02-16 15:00:00,8269,10777.25,58900,63586,13494.5
2023-02-16 16:00:00,8417,10827.75,57000,62984,13983.25
2023-02-16 17:00:00,8739,11211,57350,64186,14629.5
2023-02-16 18:00:00,8872,11628.25,61700,66014.5,14541.75
2023-02-16 19:00:00,8545,11303.25,67100,65143,13856
2023-02-16 20:00:00,8010,10668.5,64350,61830.75,13222.25
2023-02-16 21:00:00,7451,10028.5,61150,58594.5,12461.25
2023-02-16 22:00:00,7261,9934,59350,55576.25,11644.25
2023-02-16 23:00:00,6812,9724.5,61200,52019,10985.5
2023-02-17 00:00:00,7090,9253.75,57150,50403.75,10426.25
2023-02-17 01:00:00,6881,8803.5,54800,48507.75,10012.5
2023-02-17 02:00:00,6759,8441.75,54150,47656.75,9717.25
2023-02-17 03:00:00,6691,8297.75,51450,47941,9553.25
2023-02-17 04:00:00,6885,8299.25,50100,49306.25,9579.5
2023-02-17 05:00:00,7416,8728.25,51800,52330.25,9825.75
2023-02-17 06:00:00,8385,9640.75,56450,58813.25,10710
2023-02-17 07:00:00,9220,10637.75,61900,63847,12139
2023-02-17 08:00:00,9483,10972.75,63950,66497,13277
2023-02-17 09:00:00,9384,11059.5,63950,67452.75,13406.5
2023-02-17 10:00:00,9208,11131.25,63250,68158,12722.25
2023-02-17 11:00:00,9047,11192.75,62300,68784,11949.5
2023-02-17 12:00:00,8761,11004.75,62000,68435.25,11487.5
2023-02-17 13:00:00,8652,10937.25,59900,67315.25,11475
2023-02-17 14:00:00,8500,10776.25,57800,65541,11645.5
2023-02-17 15:00:00,8584,10669,55300,64504.75,11996.25
2023-02-17 16:00:00,8800,10600,53350,63432.25,12877.75
2023-02-17 17:00:00,9144,10900,53500,64542,13643
2023-02-17 18:00:00,9200,11232.25,56700,66317,13703.25
2023-02-17 19:00:00,8832,10835.25,61650,65179.75,13160.75
2023-02-17 20:00:00,8297,10219,59200,61606,12629
2023-02-17 21:00:00,7733,9608.5,55900,58271.5,12042
2023-02-17 22:00:00,7550,9565.75,54500,55122.75,11522.5
2023-02-17 23:00:00,7122,9366.5,56850,51984.5,11041.75
2023-02-18 00:00:00,6737,8964,53800,49834,10760.5
2023-02-18 01:00:00,6418,8448.5,51200,47821.25,10541.5
2023-02-18 02:00:00,6263,8159.5,50850,46973.25,10367.25
2023-02-18 03:00:00,6138,7974.25,47950,46483,10296.5
2023-02-18 04:00:00,6178,7963.25,46000,46407.25,10288.25
2023-02-18 05:00:00,6433,8117.75,45650,46656,10369.25
2023-02-18 06:00:00,6797,8439,46850,47665,10613.5
2023-02-18 07:00:00,7287,8715.5,48750,50154.25,10969.25
2023-02-18 08:00:00,7683,9176.5,50300,53588.25,11565.25
2023-02-18 09:00:00,7876,9762.5,51800,56318.75,11892.5
2023-02-18 10:00:00,7884,10024.5,52600,57858.75,11603
2023-02-18 11:00:00,7853,10116.75,52800,58498,10918.25
2023-02-18 12:00:00,7617,10099,52400,57728.25,10240.5
2023-02-18 13:00:00,7485,9918,50000,55879.75,9940.75
2023-02-18 14:00:00,7340,9643.25,48400,54324.75,10206.5
2023-02-18 15:00:00,7295,9602,47400,53619.75,10955.75
2023-02-18 16:00:00,7488,9562,45350,53452.25,11974.5
2023-02-18 17:00:00,7833,9916,45700,54784.25,12958.5
2023-02-18 18:00:00,7893,10390.25,50150,56802.25,13360.75
2023-02-18 19:00:00,7612,10205.5,54600,55547.5,12857.75
2023-02-18 20:00:00,7213,9661.5,52900,52572.5,12464.5
2023-02-18 21:00:00,6820,9242.25,50400,50272.75,12099.5
2023-02-18 22:00:00,6809,9158.5,49650,48505,11743.5
2023-02-18 23:00:00,6410,9040,52450,45828.25,11218.25
2023-02-19 00:00:00,6103,8568.25,49950,42918,10995
2023-02-19 01:00:00,5875,8094.5,48000,41272.25,10601.75
2023-02-19 02:00:00,5828,7835.25,47600,40683.5,10304
2023-02-19 03:00:00,5718,7656.25,44950,40755.75,10142
2023-02-19 04:00:00,5741,7606.25,43150,41098.75,9895.25
2023-02-19 05:00:00,5921,7679.5,42450,41396.5,9746.25
2023-02-19 06:00:00,6144,7856.25,43050,41565.75,9639
2023-02-19 07:00:00,6459,8106.25,44150,43317,9751
2023-02-19 08:00:00,6869,8526.25,45850,46237,10071.25
2023-02-19 09:00:00,7144,9040.75,48650,49311.5,10192.75
2023-02-19 10:00:00,7289,9341.75,50600,51730.75,10034.5
2023-02-19 11:00:00,7315,9605,50800,53960.75,9752.5
2023-02-19 12:00:00,7110,9687.5,50550,53933.25,9554.25
2023-02-19 13:00:00,6953,9484.25,47750,52345,9569.25
2023-02-19 14:00:00,6808,9157.25,45300,50781.25,9730
2023-02-19 15:00:00,6719,8958.5,44600,50158.25,10253.5
2023-02-19 16:00:00,6893,8822,42700,50397.5,10879.75
2023-02-19 17:00:00,7320,9131.5,43150,52346.5,11709.75
2023-02-19 18:00:00,7529,9908.25,48100,55231,12243.75
2023-02-19 19:00:00,7392,10074.25,53650,54626,11895
2023-02-19 20:00:00,7112,9661.5,52750,52724,11619.5
2023-02-19 21:00:00,6806,9188.5,50850,51165,11359
2023-02-19 22:00:00,6868,9112.25,49800,50280,10876.25
2023-02-19 23:00:00,6578,8922,52500,48063,10444.25
2023-02-20 00:00:00,6516,8373,50800,46605.25,10303.75
2023-02-20 01:00:00,6284,8081.25,49050,45190,10028.5
2023-02-20 02:00:00,6202,7838.25,49500,44926.25,9840.25
2023-02-20 03:00:00,6140,7790.75,47550,45456.75,9860.25
2023-02-20 04:00:00,6338,7908.75,46850,47198.75,9961.25
2023-02-20 05:00:00,6984,8423.75,49250,50565.75,10295.5
2023-02-20 06:00:00,8073,9521.75,54650,57465.75,11033.5
2023-02-20 07:00:00,8932,10522.25,60700,62681.5,12386.75
2023-02-20 08:00:00,9238,10983.5,63650,65386.5,13520
2023-02-20 09:00:00,9180,11185.5,64600,66457.25,13315.5
2023-02-20 10:00:00,9094,11186.5,64000,67414,12177
2023-02-20 11:00:00,8984,11150.25,62850,68199.75,10978.25
2023-02-20 12:00:00,8726,10899.25,61500,67876,10138.75
2023-02-20 13:00:00,8576,10764.25,57750,67083.5,9769
2023-02-20 14:00:00,8468,10582.5,55800,65754.5,10012
2023-02-20 15:00:00,8490,10372.25,54250,64736.25,10953.25
2023-02-20 16:00:00,8609,10272.75,51900,63942.75,12333.25
2023-02-20 17:00:00,8919,10762.5,52000,64720.5,13702.25
2023-02-20 18:00:00,9022,11357.75,56550,66655,14192
2023-02-20 19:00:00,8679,11067.25,62200,66090.75,13747.5
2023-02-20 20:00:00,8133,10425.75,59400,62954.5,13232.25
2023-02-20 21:00:00,7550,9807.5,55600,59809.25,12720.5
2023-02-20 22:00:00,7359,9745,54050,56965,12152.25
2023-02-20 23:00:00,6892,9520,56000,53870.25,11594.75
2023-02-21 00:00:00,5978,8882.75,54650,50159.25,11210.75
2023-02-21 01:00:00,5789,8593.25,52900,48745.75,10931.5
2023-02-21 02:00:00,5757,8388,53550,48462,10669.75
2023-02-21 03:00:00,5736,8287.25,51700,48919.5,10439.75
2023-02-21 04:00:00,5957,8308,50800,50378,10373.75
2023-02-21 05:00:00,6560,8781.25,51450,53388.5,10570.25
2023-02-21 06:00:00,7695,9864,55500,59679.75,11348.75
2023-02-21 07:00:00,8527,10720,61250,63642.75,12671
2023-02-21 08:00:00,8918,11070.75,63800,65562.25,13543
2023-02-21 09:00:00,8893,11157.75,64300,66027.5,12944.75
2023-02-21 10:00:00,8845,11077.75,63500,66789.5,11714.5
2023-02-21 11:00:00,8767,11008.25,62450,67620,10501
2023-02-21 12:00:00,8515,10759.25,60400,67110,9595.5
2023-02-21 13:00:00,8382,10606.25,57150,66157.75,9309.25
2023-02-21 14:00:00,8217,10493.5,55800,64481.5,10009.75
2023-02-21 15:00:00,8196,10341,54500,63326.75,10731.25
2023-02-21 16:00:00,8280,10295.5,53050,62580.75,12116
2023-02-21 17:00:00,8533,10844,53300,63270.75,13680.5
2023-02-21 18:00:00,8632,11419,58050,64983.75,14183.25
2023-02-21 19:00:00,8352,11093,63250,64444.5,13634.5
2023-02-21 20:00:00,7833,10532.75,60150,61475,13250.75
2023-02-21 21:00:00,7248,9957.25,56200,58339,12691.75
2023-02-21 22:00:00,7109,9812,54150,55468.25,12028.5
2023-02-21 23:00:00,6664,9632.25,55850,52265.5,11497.75
2023-02-22 00:00:00,6118,9034,54550,50157.5,11599.75
2023-02-22 01:00:00,5851,8624.5,52000,48552.25,11183.5
2023-02-22 02:00:00,5761,8302,51650,47678.5,10945.25
2023-02-22 03:00:00,5698,8269.5,49550,48034.25,10835.75
2023-02-22 04:00:00,5883,8343.5,48600,49381.75,10841.5
2023-02-22 05:00:00,6510,8817.25,50050,52121,11106
2023-02-22 06:00:00,7568,9837.75,54300,58350.25,12009.25
2023-02-22 07:00:00,8347,10671.5,59250,63095.25,13501
2023-02-22 08:00:00,8568,10924,61800,65635.5,14372.25
2023-02-22 09:00:00,8422,10993.5,63300,66384.25,13505.25
2023-02-22 10:00:00,8319,10943.25,62850,67498.75,12061.25
2023-02-22 11:00:00,8222,10883.75,62450,68412.5,11055.5
2023-02-22 12:00:00,7967,10633.25,61750,67817.5,10428
2023-02-22 13:00:00,7833,10517,59850,66482.5,10334
2023-02-22 14:00:00,7702,10360.25,58300,64811.75,10830.25
2023-02-22 15:00:00,7731,10414.5,56600,64041.25,11864.75
2023-02-22 16:00:00,7889,10439.25,55700,63365.25,13122.5
2023-02-22 17:00:00,8250,10896.5,55250,64088.25,14436.5
2023-02-22 18:00:00,8450,11329.25,58900,65891.25,14549
2023-02-22 19:00:00,8165,11076,63600,65179.25,13838
2023-02-22 20:00:00,7619,10492.75,60550,62441.75,13255.25
2023-02-22 21:00:00,7050,9972.5,56700,59396.75,12645.25
2023-02-22 22:00:00,6874,9866.75,54800,56680.5,11896.25
2023-02-22 23:00:00,6423,9557.5,57700,53465,11166.75
2023-02-23 00:00:00,6216,8847.75,54850,50054.25,10696.75
2023-02-23 01:00:00,6013,8426.25,52900,48229.25,10279.25
2023-02-23 02:00:00,5951,8201.5,53000,47740,9986.5
2023-02-23 03:00:00,5910,8125.25,50450,48081,9796.75
2023-02-23 04:00:00,6111,8141.5,49200,49528,9793
2023-02-23 05:00:00,6719,8627,50550,52514.5,10157
2023-02-23 06:00:00,7672,9648.75,54600,58556.25,11077
2023-02-23 07:00:00,8410,10535,59650,62815.75,12679.5
2023-02-23 08:00:00,8559,10948.25,61750,64737.5,13770.75
2023-02-23 09:00:00,8392,11149.75,62900,65020,13899.75
2023-02-23 10:00:00,8288,11130.5,63000,65798.25,13323.5
2023-02-23 11:00:00,8231,11178.25,63100,66519.25,12789.5
2023-02-23 12:00:00,7993,10986.75,62450,65787.5,12559
2023-02-23 13:00:00,7895,10849.25,60000,64500,12493.75
2023-02-23 14:00:00,7798,10771.75,59100,63018,12664
2023-02-23 15:00:00,7841,10743.5,57950,62205.25,13202.25
2023-02-23 16:00:00,7989,10774.25,57650,61856,13726.25
2023-02-23 17:00:00,8291,11097.25,57500,62914.25,14338.5
2023-02-23 18:00:00,8470,11526.5,60750,64929.25,14286.75
2023-02-23 19:00:00,8196,11274.75,65650,64441,13699
2023-02-23 20:00:00,7672,10676.5,62000,61423.5,13070.25
2023-02-23 21:00:00,7105,10111,57300,58350.5,12446.25
2023-02-23 22:00:00,6887,9931.75,55350,55509.25,11709.5
2023-02-23 23:00:00,6419,9653.25,57900,52360.75,11045
2023-02-24 00:00:00,6749,9074.25,55700,50019,10385.5
2023-02-24 01:00:00,6474,8604.5,53500,48672.25,10056.75
2023-02-24 02:00:00,6367,8380.75,53800,48183.25,9796.75
2023-02-24 03:00:00,6303,8285,51000,48655.25,9613.75
2023-02-24 04:00:00,6467,8372,49500,49819,9566.75
2023-02-24 05:00:00,7037,8887,51000,52543.75,9804
2023-02-24 06:00:00,7956,9754,55150,58379.25,10684
2023-02-24 07:00:00,8778,10602.75,60350,62661.5,12102.25
2023-02-24 08:00:00,9148,11014.75,62550,65013.25,13154.5
2023-02-24 09:00:00,9194,11233.25,63800,65955.25,13282.5
2023-02-24 10:00:00,9177,11259,63900,66965.5,12605.5
2023-02-24 11:00:00,9100,11313.5,63350,67747,11838
2023-02-24 12:00:00,8868,11083.5,62350,67406.25,11412
2023-02-24 13:00:00,8739,11010.25,60450,66127.75,11183.5
2023-02-24 14:00:00,8467,10827.5,59850,64101.75,11256.75
2023-02-24 15:00:00,8393,10701.5,58250,63270.25,11585.5
2023-02-24 16:00:00,8404,10690.25,56850,62691.75,12240
2023-02-24 17:00:00,8647,10983.75,56700,63298,13122.5
2023-02-24 18:00:00,8754,11307.75,59350,64884.25,13384
2023-02-24 19:00:00,8466,11036.25,63200,64037.25,12902.75
2023-02-24 20:00:00,7923,10457.75,60400,60808,12385.25
2023-02-24 21:00:00,7330,9885.5,56700,57921.75,11883.75
2023-02-24 22:00:00,7228,9870.25,55400,55259,11261.5
2023-02-24 23:00:00,6788,9699.75,58200,52098.5,10806
2023-02-25 00:00:00,6216,9043,55200,51872.25,10238.5
2023-02-25 01:00:00,5968,8663.5,53150,49900.5,9993.5
2023-02-25 02:00:00,5763,8370.75,53100,48865.25,9882.25
2023-02-25 03:00:00,5623,8194,50600,48562.75,9781.25
2023-02-25 04:00:00,5685,8154.75,48800,48569.5,9616.25
2023-02-25 05:00:00,5950,8236.25,48650,48589,9499.25
2023-02-25 06:00:00,6335,8569.25,49900,49296,9716.25
2023-02-25 07:00:00,6788,8852.75,51800,51279.75,9995.25
2023-02-25 08:00:00,7168,9308.25,53850,54410,10469.5
2023-02-25 09:00:00,7359,9857,56450,57358.5,10812
2023-02-25 10:00:00,7393,10105.5,58100,59436.75,10757.5
2023-02-25 11:00:00,7324,10198.25,58150,60497.25,10331.5
2023-02-25 12:00:00,7091,10201.75,58200,59842.75,9947.5
2023-02-25 13:00:00,6963,10000,56150,58312.5,9708.5
2023-02-25 14:00:00,6810,9735.25,54250,56732,9798.5
2023-02-25 15:00:00,6739,9632.25,53200,55895.5,10244.25
2023-02-25 16:00:00,6862,9626.5,51800,55800.75,11113.25
2023-02-25 17:00:00,7157,9920.5,51300,57120.5,12115
2023-02-25 18:00:00,7282,10385.25,54850,58895.5,12665.25
2023-02-25 19:00:00,7080,10263.5,59350,57887.75,12223.25
2023-02-25 20:00:00,6746,9768.5,58050,55079.25,11782.75
2023-02-25 21:00:00,6339,9306,55850,52897.25,11453.25
2023-02-25 22:00:00,6309,9255.5,55400,51437.5,11209.5
2023-02-25 23:00:00,5924,9147.25,57000,49041,10680.75
2023-02-26 00:00:00,5585,8667.75,55200,47061.5,10553.25
2023-02-26 01:00:00,5370,8322,53700,45426.75,10213
2023-02-26 02:00:00,5293,8070.75,54050,44820.5,9912.75
2023-02-26 03:00:00,5186,7854,51550,44987,9743.25
2023-02-26 04:00:00,5214,7845.25,49850,45233.75,9558.75
2023-02-26 05:00:00,5377,7969.75,49700,45142.75,9476.25
2023-02-26 06:00:00,5557,8159.75,50450,44947.75,9459.75
2023-02-26 07:00:00,5843,8385.75,51300,45991,9706.25
2023-02-26 08:00:00,6262,8784.5,52750,48627,10146.75
2023-02-26 09:00:00,6536,9221,55550,51247,10261
2023-02-26 10:00:00,6736,9465.5,57600,53526,10043.5
2023-02-26 11:00:00,6844,9651.5,58400,55227.75,9619
2023-02-26 12:00:00,6693,9737.75,58800,54961.25,9399.25
2023-02-26 13:00:00,6542,9480.5,56250,53530.5,9485
2023-02-26 14:00:00,6384,9226,53850,51998.5,9743.75
2023-02-26 15:00:00,6216,9067,52750,51464.75,10319.5
2023-02-26 16:00:00,6391,8954,51450,51512.5,11087.5
2023-02-26 17:00:00,6726,9214.5,51600,53335.25,12118
2023-02-26 18:00:00,6968,9924.5,56600,56078,12760.25
2023-02-26 19:00:00,6857,10015,62550,55699,12495.25
2023-02-26 20:00:00,6604,9689.5,61750,53839.75,12113.75
2023-02-26 21:00:00,6270,9316,59550,52534,11701.75
2023-02-26 22:00:00,6348,9190.25,59050,52403.75,11139.5
2023-02-26 23:00:00,5996,9036.5,60350,50293.25,10712.25
2023-02-27 00:00:00,6117,8597.5,59100,48300,10535
2023-02-27 01:00:00,5887,8426,57600,47073.5,10275
2023-02-27 02:00:00,5819,8178.75,58050,46853.75,10151.75
2023-02-27 03:00:00,5777,7992.75,56350,47597.5,10087.75
2023-02-27 04:00:00,5972,8224,56000,49221,10122
2023-02-27 05:00:00,6588,8671.5,57800,52157.75,10448.25
2023-02-27 06:00:00,7618,9788.5,62600,58497.25,11300.5
2023-02-27 07:00:00,8387,10667.25,68350,63101,12623.25
2023-02-27 08:00:00,8655,11195.5,71200,65677.75,13657.75
2023-02-27 09:00:00,8579,11424,72000,66819.75,13520.25
2023-02-27 10:00:00,8519,11448,71350,68397.25,12511.25
2023-02-27 11:00:00,8467,11408,70250,69465.25,11481.25
2023-02-27 12:00:00,8227,11078.5,69150,69023,10766.75
2023-02-27 13:00:00,8108,11004.5,66600,67777,10432
2023-02-27 14:00:00,7970,10797.25,65450,66218.75,10572.25
2023-02-27 15:00:00,7977,10649,64000,65292.5,11258.75
2023-02-27 16:00:00,8077,10610,62100,64399,12471.75
2023-02-27 17:00:00,8352,10999.75,61800,65089.5,13719
2023-02-27 18:00:00,8506,11525.5,66300,66945.75,14117.75
2023-02-27 19:00:00,8229,11306.75,71350,66211,13668.25
2023-02-27 20:00:00,7702,10645.25,68600,63415,13107.5
2023-02-27 21:00:00,7130,10114,65000,60559.25,12579
2023-02-27 22:00:00,6953,10060.75,63600,58147.25,12020
2023-02-27 23:00:00,6499,9841,65000,55159.25,11509.5
2023-02-28 00:00:00,6117,9259,64300,51503,11165.75
2023-02-28 01:00:00,5887,8915,62550,49937,10864
2023-02-28 02:00:00,5819,8636,62950,49386.75,10696.75
2023-02-28 03:00:00,5777,8575.25,60800,49776.5,10550.75
2023-02-28 04:00:00,5972,8643,60050,50835.75,10586.75
2023-02-28 05:00:00,6588,9184.75,61650,53551.75,10914.5
2023-02-28 06:00:00,7618,10160.25,66400,59587.5,11794
2023-02-28 07:00:00,8387,10989.5,71850,64252.25,13221.25
2023-02-28 08:00:00,8655,11431.5,74350,66791,14215
2023-02-28 09:00:00,8579,11603.75,74950,67692,13586
2023-02-28 10:00:00,8519,11584.5,73750,69038.75,12470.75
2023-02-28 11:00:00,8467,11469.5,72550,69906.25,11323
2023-02-28 12:00:00,8227,11124.75,71300,69241,10465.75
2023-02-28 13:00:00,8108,10958.75,68700,67925.75,10250.25
2023-02-28 14:00:00,7970,10816,67450,66315.5,11064
2023-02-28 15:00:00,7977,10690,65850,65312.5,11746.75
2023-02-28 16:00:00,8077,10668.75,64500,64374,13055
2023-02-28 17:00:00,8352,11071.75,64350,65146,14539.75
2023-02-28 18:00:00,8506,11558,67950,67017.75,14964.5
2023-02-28 19:00:00,8229,11343.75,73950,66209.25,14539.75
2023-02-28 20:00:00,7702,10733.25,70650,63470,13975.25
2023-02-28 21:00:00,7130,10167.25,66900,60519.25,13433.25
2023-02-28 22:00:00,6953,10113,65000,58002.75,12827.75
2023-02-28 23:00:00,6499,9922.5,67250,54877.75,12213
2023-03-01 00:00:00,6564,9469.5,66000,51639.5,11759.75
2023-03-01 01:00:00,6340,8992,64100,50044,11402.25
2023-03-01 02:00:00,6284,8768.5,64800,49439,11179.25
2023-03-01 03:00:00,6228,8677.5,62650,49808.5,11087.75
2023-03-01 04:00:00,6406,8787.75,61550,50900.5,11111.5
2023-03-01 05:00:00,6951,9232.25,63100,53846.75,11388.25
2023-03-01 06:00:00,7991,10219.25,67600,59975.5,12229.5
2023-03-01 07:00:00,8728,11042.5,72750,64220,13728.25
2023-03-01 08:00:00,8893,11364.5,74950,66609.75,14525
2023-03-01 09:00:00,8713,11483.5,75200,67657.25,13658.75
2023-03-01 10:00:00,8529,11411.25,73850,68703.5,12133.75
2023-03-01 11:00:00,8363,11464.75,71950,69240.25,10914
2023-03-01 12:00:00,8054,11290.25,70200,68737,10227.75
2023-03-01 13:00:00,7945,11232.25,67900,67764.75,10220
2023-03-01 14:00:00,7869,10999.5,65950,66390,10861.25
2023-03-01 15:00:00,7947,10930,64000,65406.75,11979
2023-03-01 16:00:00,8103,10810.5,62200,64541.5,13263.75
2023-03-01 17:00:00,8491,11098.25,62150,65423.5,14560
2023-03-01 18:00:00,8762,11468,66850,67150.75,14804.5
2023-03-01 19:00:00,8481,11264.5,73600,66571.75,14240.75
2023-03-01 20:00:00,7962,10770,70950,63366.25,13658
2023-03-01 21:00:00,7428,10297.25,67500,60432.5,13097
2023-03-01 22:00:00,7278,10238.75,65650,57671,12433.75
2023-03-01 23:00:00,6822,9990.75,67850,54324,11765.5
2023-03-02 00:00:00,6610,9411,66050,52121.5,11220.75
2023-03-02 01:00:00,6363,9006.5,64200,50480.5,10862.25
2023-03-02 02:00:00,6359,8719.25,64950,49770,10657.25
2023-03-02 03:00:00,6303,8643.75,62800,50186.75,10536.25
2023-03-02 04:00:00,6485,8671.75,61600,51408.5,10561.75
2023-03-02 05:00:00,7076,9174.75,63600,54496.25,10868
2023-03-02 06:00:00,8171,10134.25,67450,60885.25,11774.75
2023-03-02 07:00:00,8891,10931.75,72600,65159.5,13282.5
2023-03-02 08:00:00,9058,11368.75,75250,67569.25,14287
2023-03-02 09:00:00,8913,11574.5,75550,68193,14366
2023-03-02 10:00:00,8811,11564.75,73550,68922.75,13823.75
