date,solar_forecastAT,windonshore_forecastAT,solar_forecastBE,windoffshore_forecastBE,windonshore_forecastBE,solar_forecastGER,windoffshore_forecastGER,windonshore_forecastGER,solar_forecastNL,windoffshore_forecastNL,windonshore_forecastNL
2023-11-30 12:00:00,293,346.0,1146,327.0,159.0,6015.75,1221.75,923.5,1423.25,1376.25,2508.5
2023-11-30 13:00:00,251,268.0,1141,308.0,166.0,4933.5,1272.75,836.5,1320.25,1448.25,2851.75
2023-11-30 14:00:00,185,219.0,962,295.0,191.0,2945.0,1364.5,865.25,968.5,1565.5,3367.75
2023-11-30 15:00:00,115,204.0,499,302.0,232.0,932.75,1488.0,1038.75,693.5,1652.0,3850.75
2023-11-30 16:00:00,10,210.0,58,315.0,292.0,83.0,1663.0,1319.0,296.25,1720.0,4284.75
2023-11-30 17:00:00,0,207.0,0,311.0,315.0,0.0,1894.5,1637.5,11.0,1748.25,4629.0
2023-11-30 18:00:00,0,204.0,0,288.0,287.0,0.0,2112.0,1948.25,0.0,1756.25,4823.5
2023-11-30 19:00:00,0,210.0,0,256.0,256.0,0.0,2194.25,2178.5,0.0,1753.0,4846.5
2023-11-30 20:00:00,0,232.0,0,218.0,227.0,0.0,2198.25,2249.75,0.0,1749.0,4716.75
2023-11-30 21:00:00,0,267.0,0,176.0,194.0,0.0,2148.75,2271.0,0.0,1747.75,4614.75
2023-11-30 22:00:00,0,310.0,0,147.0,162.0,0.0,2117.0,2331.0,0.0,1743.5,4510.25
2023-11-30 23:00:00,0,364.0,0,107.0,134.0,0.0,2064.25,2399.0,0.0,1737.5,4403.5
2023-12-01 00:00:00,0,152.0,0,25.0,116.0,0.0,1509.25,1955.5,0.0,1725.0,4304.75
2023-12-01 01:00:00,0,153.0,0,26.0,131.0,0.0,1520.0,2154.25,0.0,1720.75,4183.5
2023-12-01 02:00:00,0,156.0,0,28.0,145.0,0.0,1609.25,2383.75,0.0,1729.0,4043.75
2023-12-01 03:00:00,0,156.0,0,34.0,150.0,0.0,1732.75,2558.25,0.0,1693.5,3845.25
2023-12-01 04:00:00,0,159.0,0,47.0,147.0,0.0,1868.5,2676.75,0.0,1631.0,3598.5
2023-12-01 05:00:00,0,158.0,0,61.0,145.0,0.0,1973.5,2765.5,0.0,1523.0,3306.5
2023-12-01 06:00:00,0,150.0,0,74.0,145.0,0.0,1969.0,2792.25,0.0,1390.5,2979.75
2023-12-01 07:00:00,30,144.0,0,91.0,157.0,11.75,1825.75,2748.5,0.0,1272.5,2646.5
2023-12-01 08:00:00,93,144.0,23,116.0,174.0,359.75,1597.25,2666.25,21.0,1189.5,2294.25
2023-12-01 09:00:00,159,150.0,244,135.0,184.0,1503.75,1336.75,2498.5,573.5,1084.5,1952.0
2023-12-01 10:00:00,235,160.0,558,137.0,183.0,2848.75,1082.75,2197.75,1881.75,929.75,1639.5
2023-12-01 11:00:00,290,173.0,828,129.0,176.0,3799.0,909.5,1925.5,2824.75,829.25,1368.25
2023-12-01 12:00:00,294,194.0,974,124.0,177.0,3934.5,829.0,1806.0,3223.25,728.0,1146.25
2023-12-01 13:00:00,251,218.0,941,127.0,195.0,3261.5,827.75,1797.0,3192.0,699.5,1040.0
2023-12-01 14:00:00,184,246.0,765,128.0,209.0,2031.75,869.25,1881.75,2760.25,802.0,1163.0
2023-12-01 15:00:00,114,285.0,374,127.0,208.0,667.25,1015.0,2095.75,2066.75,928.25,1285.25
2023-12-01 16:00:00,9,322.0,42,128.0,205.0,39.75,1204.5,2453.75,910.25,1100.75,1418.75
2023-12-01 17:00:00,0,352.0,0,127.0,211.0,0.0,1364.5,2776.75,34.75,1281.75,1574.75
2023-12-01 18:00:00,0,384.0,0,121.0,211.0,0.0,1477.25,2950.0,0.0,1419.5,1774.5
2023-12-01 19:00:00,0,409.0,0,103.0,195.0,0.0,1492.75,2956.25,0.0,1487.5,1980.0
2023-12-01 20:00:00,0,436.0,0,79.0,172.0,0.0,1395.25,2948.25,0.0,1548.25,2140.75
2023-12-01 21:00:00,0,471.0,0,57.0,149.0,0.0,1229.25,2867.5,0.0,1561.75,2341.75
2023-12-01 22:00:00,0,526.0,0,42.0,131.0,0.0,1048.75,2757.75,0.0,1584.75,2530.5
2023-12-01 23:00:00,0,600.0,0,31.0,111.0,0.0,904.0,2668.0,0.0,1607.75,2701.25
2023-12-02 00:00:00,0,370.0,0,42.0,118.0,0.0,1242.25,3631.5,0.0,1650.25,2871.75
2023-12-02 01:00:00,0,439.0,0,35.0,98.0,0.0,1181.0,3633.25,0.0,1692.75,2943.0
2023-12-02 02:00:00,0,506.0,0,32.0,86.0,0.0,1198.25,3659.5,0.0,1698.5,2839.0
2023-12-02 03:00:00,0,599.0,0,31.0,78.0,0.0,1244.0,3710.25,0.0,1658.0,2693.5
2023-12-02 04:00:00,0,744.0,0,34.0,67.0,0.0,1259.75,3763.5,0.0,1603.0,2532.0
2023-12-02 05:00:00,0,865.0,0,46.0,55.0,0.0,1197.0,3740.25,0.0,1509.5,2371.5
2023-12-02 06:00:00,0,981.0,0,61.0,47.0,0.0,1039.25,3570.75,0.0,1403.25,2187.5
2023-12-02 07:00:00,30,1130.0,0,73.0,46.0,7.25,828.5,3295.0,0.0,1327.75,1997.25
2023-12-02 08:00:00,102,1253.0,63,78.0,54.0,289.25,612.25,3068.75,6.75,1330.5,1880.0
2023-12-02 09:00:00,185,1364.0,754,62.0,67.0,1247.25,428.5,2757.5,245.75,1335.5,1804.25
2023-12-02 10:00:00,309,1544.0,1466,43.0,74.0,2585.75,303.75,2462.25,873.75,1311.0,1764.5
2023-12-02 11:00:00,409,1800.0,1932,34.0,73.0,3536.75,227.25,2341.5,1411.75,1290.5,1752.0
2023-12-02 12:00:00,425,2025.0,2159,32.0,69.0,3693.25,206.75,2411.75,1640.75,1280.0,1766.5
2023-12-02 13:00:00,366,2203.0,2042,31.0,69.0,3134.25,220.5,2648.75,1604.5,1262.5,1769.0
2023-12-02 14:00:00,269,2430.0,1653,29.0,75.0,1983.75,270.0,2922.25,1328.5,1219.25,1716.25
2023-12-02 15:00:00,157,2668.0,899,27.0,96.0,705.0,350.5,3202.0,945.25,1202.25,1643.0
2023-12-02 16:00:00,10,2846.0,104,29.0,144.0,64.75,419.75,3638.75,377.0,1142.75,1589.5
2023-12-02 17:00:00,0,2983.0,0,38.0,208.0,0.0,460.0,4217.0,14.0,1043.0,1538.25
2023-12-02 18:00:00,0,3078.0,0,47.0,275.0,0.0,474.25,4691.75,0.0,943.25,1497.25
2023-12-02 19:00:00,0,3138.0,0,54.0,335.0,0.0,472.0,5091.25,0.0,856.25,1441.5
2023-12-02 20:00:00,0,3175.0,0,60.0,396.0,0.0,463.5,5653.0,0.0,761.25,1342.0
2023-12-02 21:00:00,0,3192.0,0,75.0,460.0,0.0,464.75,6131.0,0.0,643.75,1260.5
2023-12-02 22:00:00,0,3204.0,0,99.0,529.0,0.0,473.0,6490.0,0.0,511.75,1194.25
2023-12-02 23:00:00,0,3208.0,0,131.0,575.0,0.0,487.25,6774.5,0.0,420.5,1114.5
2023-12-03 00:00:00,0,3235.0,0,196.0,546.0,0.0,438.0,6341.0,0.0,332.25,1034.25
2023-12-03 01:00:00,0,3194.0,0,280.0,590.0,0.0,432.0,6474.5,0.0,333.5,1025.0
2023-12-03 02:00:00,0,3150.0,0,384.0,630.0,0.0,443.5,6516.75,0.0,444.25,1230.0
2023-12-03 03:00:00,0,3096.0,0,535.0,665.0,0.0,471.5,6590.5,0.0,638.0,1503.0
2023-12-03 04:00:00,0,3030.0,0,738.0,705.0,0.0,501.0,6654.25,0.0,751.25,1763.75
2023-12-03 05:00:00,0,2940.0,0,987.0,752.0,0.0,544.75,6599.75,0.0,982.75,2009.75
2023-12-03 06:00:00,0,2835.0,0,1246.0,817.0,0.0,626.0,6553.25,0.0,1200.25,2244.75
2023-12-03 07:00:00,30,2726.0,0,1481.0,889.0,21.75,734.0,6505.0,0.0,1309.5,2379.25
2023-12-03 08:00:00,108,2586.0,25,1697.0,975.0,564.0,901.75,6525.0,10.25,1289.75,2291.0
2023-12-03 09:00:00,204,2368.0,279,1856.0,1065.0,2267.5,1141.25,6343.25,349.25,1248.0,2213.75
2023-12-03 10:00:00,346,2129.0,605,1961.0,1154.0,3990.0,1405.5,5828.0,1203.75,1193.25,2151.75
2023-12-03 11:00:00,457,1944.0,685,2021.0,1220.0,5244.75,1659.75,5266.0,1892.5,1165.25,2100.25
2023-12-03 12:00:00,483,1763.0,566,2052.0,1263.0,5751.75,1903.0,4889.5,2196.0,1163.25,2077.25
2023-12-03 13:00:00,418,1534.0,378,2064.0,1365.0,5140.0,2113.0,4595.25,2340.75,1179.25,2072.5
2023-12-03 14:00:00,306,1312.0,215,2064.0,1456.0,3385.75,2335.25,4512.0,2273.5,1208.5,2129.5
2023-12-03 15:00:00,179,1140.0,90,2062.0,1476.0,1222.25,2572.25,5023.5,1682.0,1269.75,2178.25
2023-12-03 16:00:00,11,1010.0,9,2063.0,1497.0,82.75,2829.5,6349.0,729.75,1351.0,2231.5
2023-12-03 17:00:00,0,884.0,0,2067.0,1512.0,0.0,3137.0,7984.0,28.0,1403.25,2284.5
2023-12-03 18:00:00,0,742.0,0,2069.0,1535.0,0.0,3519.75,9446.0,0.0,1416.5,2359.5
2023-12-03 19:00:00,0,612.0,0,2069.0,1568.0,0.0,3868.75,10583.5,0.0,1403.75,2422.25
2023-12-03 20:00:00,0,512.0,0,2069.0,1589.0,0.0,4233.25,11663.5,0.0,1397.0,2393.0
2023-12-03 21:00:00,0,427.0,0,2064.0,1578.0,0.0,4560.75,12400.5,0.0,1405.75,2387.75
2023-12-03 22:00:00,0,347.0,0,2053.0,1521.0,0.0,4827.5,12895.5,0.0,1401.0,2370.75
2023-12-03 23:00:00,0,283.0,0,2025.0,1432.0,0.0,4982.25,13320.0,0.0,1376.0,2324.0
2023-12-04 00:00:00,0,145.0,0,1927.0,1371.0,0.0,4468.25,13004.0,0.0,1579.5,3217.75
2023-12-04 01:00:00,0,110.0,0,1881.0,1319.0,0.0,4571.5,13145.0,0.0,1598.0,3086.75
2023-12-04 02:00:00,0,100.0,0,1869.0,1292.0,0.0,4631.75,13593.25,0.0,1589.5,3060.75
2023-12-04 03:00:00,0,115.0,0,1875.0,1329.0,0.0,4593.5,14091.75,0.0,1594.0,2970.25
2023-12-04 04:00:00,0,158.0,0,1862.0,1392.0,0.0,4470.5,14540.5,0.0,1613.25,2792.25
2023-12-04 05:00:00,0,236.0,0,1844.0,1418.0,0.0,4276.75,15298.75,0.0,1616.5,2762.25
2023-12-04 06:00:00,0,376.0,0,1867.0,1438.0,0.0,3951.0,16281.5,0.0,1617.75,2733.0
2023-12-04 07:00:00,33,596.0,0,1932.0,1495.0,4.0,3430.5,16846.25,0.0,1611.0,2689.0
2023-12-04 08:00:00,143,893.0,6,1985.0,1578.0,284.75,3332.75,17357.5,5.75,1595.25,2621.5
2023-12-04 09:00:00,290,1218.0,61,2005.0,1633.0,1032.75,3241.25,17472.75,195.75,1580.0,2545.5
2023-12-04 10:00:00,414,1565.0,138,1990.0,1624.0,1674.25,3148.25,16983.25,675.5,1571.75,2495.75
2023-12-04 11:00:00,461,1970.0,212,1914.0,1556.0,1929.25,3077.25,16153.25,1062.0,1573.0,2533.25
2023-12-04 12:00:00,425,2360.0,251,1748.0,1451.0,1821.0,3000.5,15473.75,1232.5,1573.5,2570.75
2023-12-04 13:00:00,334,2641.0,226,1472.0,1332.0,1401.5,2958.0,15481.25,1313.5,1574.75,2581.0
2023-12-04 14:00:00,224,2800.0,155,1169.0,1236.0,812.75,3035.75,16056.5,1275.75,1579.0,2542.5
2023-12-04 15:00:00,127,2861.0,71,944.0,1161.0,248.5,3249.0,17082.0,943.75,1582.5,2504.5
2023-12-04 16:00:00,7,2859.0,8,786.0,1094.0,17.75,3647.25,18347.0,409.25,1585.0,2500.0
2023-12-04 17:00:00,0,2836.0,0,668.0,1042.0,0.0,4060.75,19296.0,15.75,1590.25,2550.5
2023-12-04 18:00:00,0,2792.0,0,563.0,997.0,0.0,4401.0,19820.0,0.0,1592.5,2617.5
2023-12-04 19:00:00,0,2734.0,0,452.0,943.0,0.0,4644.25,20134.5,0.0,1592.25,2626.25
2023-12-04 20:00:00,0,2663.0,0,352.0,887.0,0.0,4798.25,20511.75,0.0,1590.75,2581.5
2023-12-04 21:00:00,0,2578.0,0,256.0,822.0,0.0,4920.25,20667.25,0.0,1588.5,2526.75
2023-12-04 22:00:00,0,2474.0,0,179.0,771.0,0.0,5027.75,20691.0,0.0,1583.5,2457.75
2023-12-04 23:00:00,0,2344.0,0,127.0,765.0,0.0,5094.25,20869.75,0.0,1581.5,2373.5
2023-12-05 00:00:00,0,2211.0,0,630.0,781.0,0.0,5490.5,20632.25,0.0,302.75,332.5
2023-12-05 01:00:00,0,1996.0,0,509.0,737.0,0.0,5543.25,20686.25,0.0,803.0,1876.5
2023-12-05 02:00:00,0,1746.0,0,454.0,725.0,0.0,5621.75,20867.25,0.0,772.75,1730.75
2023-12-05 03:00:00,0,1476.0,0,469.0,714.0,0.0,5695.75,21111.0,0.0,741.75,1587.75
2023-12-05 04:00:00,0,1268.0,0,509.0,693.0,0.0,5769.75,21221.0,0.0,681.25,1453.75
2023-12-05 05:00:00,0,1102.0,0,542.0,669.0,0.0,5786.5,21268.5,0.0,588.5,1353.25
2023-12-05 06:00:00,0,916.0,0,576.0,646.0,0.0,5656.75,21375.25,0.0,523.5,1264.0
2023-12-05 07:00:00,27,748.0,0,630.0,626.0,2.75,5504.25,21000.25,0.0,487.25,1206.75
2023-12-05 08:00:00,103,613.0,5,675.0,605.0,241.0,5545.0,20707.75,3.0,494.5,1202.75
2023-12-05 09:00:00,184,472.0,57,661.0,574.0,1021.0,5567.0,20169.25,107.75,507.0,1216.25
2023-12-05 10:00:00,267,329.0,132,606.0,549.0,1903.5,5588.0,19239.75,370.75,501.5,1187.5
2023-12-05 11:00:00,330,218.0,205,564.0,539.0,2525.75,5600.5,18047.75,583.0,445.75,1022.0
2023-12-05 12:00:00,336,152.0,250,557.0,540.0,2607.25,5456.0,16923.75,676.5,378.0,873.75
2023-12-05 13:00:00,283,121.0,238,595.0,536.0,2161.0,5345.5,16235.0,721.25,324.5,772.5
2023-12-05 14:00:00,204,112.0,171,650.0,521.0,1289.25,5280.75,15841.0,700.25,324.75,754.0
2023-12-05 15:00:00,122,122.0,78,697.0,498.0,422.75,5223.5,15862.75,518.0,330.25,738.25
2023-12-05 16:00:00,8,141.0,9,754.0,474.0,25.25,5167.5,16045.0,224.75,336.25,705.75
2023-12-05 17:00:00,0,157.0,0,833.0,462.0,0.0,5205.5,16057.5,8.25,340.25,658.25
2023-12-05 18:00:00,0,159.0,0,951.0,461.0,0.0,5423.5,15745.75,0.0,335.5,617.5
2023-12-05 19:00:00,0,153.0,0,1115.0,467.0,0.0,5111.0,15248.0,0.0,323.75,584.5
2023-12-05 20:00:00,0,148.0,0,1246.0,468.0,0.0,4763.25,14939.0,0.0,289.0,571.0
2023-12-05 21:00:00,0,145.0,0,1310.0,464.0,0.0,4417.25,14302.75,0.0,253.5,569.25
2023-12-05 22:00:00,0,148.0,0,1293.0,470.0,0.0,4175.25,13664.0,0.0,259.75,598.0
2023-12-05 23:00:00,0,156.0,0,1292.0,472.0,0.0,4004.5,13215.5,0.0,355.25,687.5
2023-12-06 00:00:00,0,124.0,0,1270.0,416.0,0.0,4239.0,12039.0,0.0,483.75,802.25
2023-12-06 01:00:00,0,127.0,0,1118.0,426.0,0.0,4041.75,11483.75,0.0,305.25,695.5
2023-12-06 02:00:00,0,132.0,0,965.0,428.0,0.0,3880.0,10993.25,0.0,377.5,746.25
2023-12-06 03:00:00,0,132.0,0,852.0,439.0,0.0,3727.75,10540.75,0.0,495.5,806.75
2023-12-06 04:00:00,0,134.0,0,783.0,441.0,0.0,3586.0,10131.75,0.0,527.75,850.75
2023-12-06 05:00:00,0,133.0,0,727.0,417.0,0.0,3482.25,9858.25,0.0,509.75,866.0
2023-12-06 06:00:00,0,126.0,0,648.0,392.0,0.0,3391.75,9682.25,0.0,493.5,885.5
2023-12-06 07:00:00,23,116.0,0,543.0,371.0,0.5,3328.0,9296.25,0.0,473.75,864.5
2023-12-06 08:00:00,86,110.0,20,462.0,352.0,129.5,3236.25,8996.0,3.75,432.25,740.5
2023-12-06 09:00:00,145,106.0,434,397.0,333.0,583.0,3101.5,8647.75,212.5,402.75,645.25
2023-12-06 10:00:00,212,105.0,1008,319.0,324.0,1154.5,2877.25,8133.75,925.0,367.75,596.25
2023-12-06 11:00:00,262,112.0,1445,256.0,300.0,1618.25,2547.5,7617.75,1676.0,320.0,591.5
2023-12-06 12:00:00,272,121.0,1697,208.0,264.0,1796.75,2213.0,7252.5,1919.5,270.0,583.25
2023-12-06 13:00:00,233,132.0,1753,165.0,253.0,1604.75,2000.0,6904.5,1897.5,231.0,581.5
2023-12-06 14:00:00,173,150.0,1497,123.0,245.0,1110.5,1901.0,6562.5,1632.25,228.0,609.5
2023-12-06 15:00:00,110,184.0,823,84.0,238.0,433.25,1837.25,6396.0,1244.0,233.0,633.0
2023-12-06 16:00:00,7,235.0,82,54.0,248.0,35.25,1746.25,6477.0,564.5,225.75,615.0
2023-12-06 17:00:00,0,299.0,0,35.0,254.0,0.0,1581.75,6661.0,14.25,186.25,521.75
2023-12-06 18:00:00,0,380.0,0,26.0,251.0,0.0,1367.0,6751.75,0.0,145.0,446.75
2023-12-06 19:00:00,0,483.0,0,22.0,245.0,0.0,1145.5,6719.25,0.0,110.75,400.5
2023-12-06 20:00:00,0,604.0,0,22.0,233.0,0.0,908.25,6770.5,0.0,91.75,377.0
2023-12-06 21:00:00,0,746.0,0,30.0,229.0,0.0,700.5,6493.25,0.0,85.75,359.0
2023-12-06 22:00:00,0,930.0,0,44.0,219.0,0.0,532.0,6123.5,0.0,83.0,341.0
2023-12-06 23:00:00,0,1117.0,0,73.0,198.0,0.0,418.0,5725.5,0.0,82.75,307.25
2023-12-07 00:00:00,0,1550.0,0,111.0,212.0,0.0,575.25,5319.0,0.0,86.75,284.25
2023-12-07 01:00:00,0,1848.0,0,194.0,232.0,0.0,486.75,4977.5,0.0,98.25,284.5
2023-12-07 02:00:00,0,2106.0,0,298.0,257.0,0.0,412.75,4534.5,0.0,122.0,324.5
2023-12-07 03:00:00,0,2300.0,0,386.0,280.0,0.0,333.25,4052.5,0.0,141.5,387.25
2023-12-07 04:00:00,0,2378.0,0,478.0,313.0,0.0,251.25,3567.5,0.0,165.0,444.5
2023-12-07 05:00:00,0,2404.0,0,587.0,363.0,0.0,178.25,3142.75,0.0,215.75,455.5
2023-12-07 06:00:00,0,2425.0,0,709.0,437.0,0.0,130.0,2855.5,0.0,286.75,468.75
2023-12-07 07:00:00,26,2417.0,0,877.0,518.0,0.25,98.75,2678.5,0.0,397.5,511.0
2023-12-07 08:00:00,110,2364.0,24,1073.0,596.0,362.0,83.25,2590.5,5.75,475.0,603.75
2023-12-07 09:00:00,215,2269.0,412,1239.0,659.0,1813.5,87.5,2442.0,289.75,544.25,721.25
2023-12-07 10:00:00,347,2154.0,990,1349.0,680.0,3508.5,115.25,2145.75,1013.75,590.75,820.75
2023-12-07 11:00:00,453,2030.0,1516,1441.0,674.0,5006.75,174.75,1827.0,1580.75,582.0,843.75
2023-12-07 12:00:00,483,1874.0,1801,1541.0,642.0,5846.25,283.5,1704.0,1821.25,580.5,874.0
2023-12-07 13:00:00,429,1691.0,1691,1652.0,653.0,5477.5,418.75,1742.25,1735.0,614.75,983.5
2023-12-07 14:00:00,323,1495.0,1193,1768.0,776.0,3933.0,596.5,1966.5,1372.5,752.25,1300.25
2023-12-07 15:00:00,188,1320.0,571,1872.0,931.0,1549.0,851.0,2711.5,1003.75,920.75,1680.75
2023-12-07 16:00:00,9,1174.0,43,1954.0,1073.0,96.5,1235.25,4176.25,418.25,1088.0,2058.75
2023-12-07 17:00:00,0,1016.0,0,2015.0,1212.0,0.0,1823.25,6254.25,17.25,1193.5,2355.5
2023-12-07 18:00:00,0,838.0,0,2051.0,1314.0,0.0,2512.25,8256.25,0.0,1260.75,2639.25
2023-12-07 19:00:00,0,657.0,0,2053.0,1397.0,0.0,3299.75,10068.5,0.0,1298.5,2871.75
2023-12-07 20:00:00,0,492.0,0,2027.0,1438.0,0.0,4086.5,11823.5,0.0,1313.5,3016.25
2023-12-07 21:00:00,0,362.0,0,1985.0,1416.0,0.0,4648.0,13120.0,0.0,1328.75,3138.75
2023-12-07 22:00:00,0,269.0,0,1942.0,1376.0,0.0,5024.25,14085.5,0.0,1341.5,3154.0
2023-12-07 23:00:00,0,213.0,0,1908.0,1344.0,0.0,5290.5,14888.25,0.0,1325.0,2964.25
2023-12-08 00:00:00,0,237.0,0,1601.0,1208.0,0.0,5281.25,14504.0,0.0,1214.25,2703.5
2023-12-08 01:00:00,0,183.0,0,1463.0,1129.0,0.0,5430.5,15066.5,0.0,1178.5,2533.0
2023-12-08 02:00:00,0,149.0,0,1326.0,1023.0,0.0,5579.0,15994.25,0.0,1114.5,2401.25
2023-12-08 03:00:00,0,133.0,0,1226.0,909.0,0.0,5676.0,17031.5,0.0,1047.75,2273.25
2023-12-08 04:00:00,0,157.0,0,1093.0,805.0,0.0,5680.0,17831.25,0.0,959.5,2104.0
2023-12-08 05:00:00,0,208.0,0,883.0,732.0,0.0,5717.0,18294.0,0.0,823.5,1827.5
2023-12-08 06:00:00,0,270.0,0,682.0,690.0,0.0,5568.0,18586.0,0.0,674.75,1547.0
2023-12-08 07:00:00,25,356.0,0,554.0,674.0,0.5,5555.0,18341.5,0.0,569.25,1289.75
2023-12-08 08:00:00,112,449.0,8,516.0,666.0,300.0,5496.25,18046.25,0.0,550.5,1081.5
2023-12-08 09:00:00,205,512.0,147,564.0,650.0,1195.5,5369.25,17399.25,56.25,531.5,927.0
2023-12-08 10:00:00,315,568.0,399,638.0,621.0,2065.25,5188.25,16172.5,316.0,511.0,810.25
2023-12-08 11:00:00,407,632.0,698,711.0,585.0,2524.25,4795.0,14565.0,660.75,459.75,722.25
2023-12-08 12:00:00,430,708.0,863,800.0,551.0,2440.25,4312.25,12931.0,782.75,402.25,659.25
2023-12-08 13:00:00,380,807.0,850,895.0,517.0,1827.5,3837.5,11605.75,885.25,375.25,651.25
2023-12-08 14:00:00,281,914.0,687,958.0,502.0,1019.5,3417.5,10681.5,924.5,446.25,770.5
2023-12-08 15:00:00,165,1032.0,325,1021.0,529.0,342.25,3125.25,10240.75,676.75,520.5,911.25
2023-12-08 16:00:00,7,1121.0,31,1062.0,585.0,42.25,2836.75,10029.0,287.75,578.0,1059.0
2023-12-08 17:00:00,0,1142.0,0,1084.0,646.0,0.0,2563.75,9904.25,12.75,635.25,1213.5
2023-12-08 18:00:00,0,1114.0,0,1154.0,731.0,0.0,2363.75,9672.75,0.0,729.5,1405.25
2023-12-08 19:00:00,0,1063.0,0,1229.0,819.0,0.0,2315.0,9417.75,0.0,835.25,1615.0
2023-12-08 20:00:00,0,998.0,0,1309.0,879.0,0.0,2358.0,9621.75,0.0,927.25,1781.75
2023-12-08 21:00:00,0,927.0,0,1404.0,928.0,0.0,2417.5,9661.75,0.0,1018.0,1937.25
2023-12-08 22:00:00,0,867.0,0,1490.0,970.0,0.0,2541.75,9593.5,0.0,1074.5,2035.25
2023-12-08 23:00:00,0,788.0,0,1574.0,986.0,0.0,2713.5,9687.5,0.0,1104.5,2043.75
2023-12-09 00:00:00,0,874.0,0,1929.0,1031.0,0.0,3937.0,9700.75,0.0,1278.25,2777.25
2023-12-09 01:00:00,0,735.0,0,1938.0,1027.0,0.0,4321.5,10190.75,0.0,1292.5,2772.25
2023-12-09 02:00:00,0,627.0,0,1968.0,1050.0,0.0,4607.0,10940.25,0.0,1259.5,2724.25
2023-12-09 03:00:00,0,546.0,0,1981.0,1085.0,0.0,4720.25,11710.5,0.0,1226.25,2670.75
2023-12-09 04:00:00,0,483.0,0,1981.0,1140.0,0.0,4774.5,12114.25,0.0,1197.5,2619.5
2023-12-09 05:00:00,0,436.0,0,1982.0,1229.0,0.0,4879.25,12357.0,0.0,1189.0,2587.5
2023-12-09 06:00:00,0,400.0,0,1977.0,1310.0,0.0,4984.75,12765.5,0.0,1174.25,2541.5
2023-12-09 07:00:00,21,378.0,0,1996.0,1387.0,0.25,5197.5,13269.25,0.0,1166.75,2516.5
2023-12-09 08:00:00,86,362.0,4,2050.0,1500.0,367.5,5367.5,14270.25,0.25,1185.75,2576.25
2023-12-09 09:00:00,147,335.0,52,2099.0,1652.0,1950.0,5408.25,15307.5,57.25,1198.75,2642.75
2023-12-09 10:00:00,229,309.0,121,2130.0,1803.0,3939.0,5476.5,15924.5,191.25,1224.25,2764.25
2023-12-09 11:00:00,293,286.0,135,2147.0,1966.0,5469.75,5557.25,16293.0,292.75,1283.0,3002.25
2023-12-09 12:00:00,309,266.0,130,2153.0,2099.0,5784.0,5585.5,16805.75,357.5,1322.25,3251.0
2023-12-09 13:00:00,271,258.0,116,2146.0,2158.0,4648.0,5546.25,18072.5,291.5,1342.75,3504.25
2023-12-09 14:00:00,203,272.0,86,2135.0,2153.0,2542.75,5609.0,20333.25,133.75,1354.5,3777.5
2023-12-09 15:00:00,127,336.0,40,2129.0,2102.0,753.25,5666.25,23593.75,90.25,1361.0,4005.0
2023-12-09 16:00:00,9,454.0,5,2138.0,2052.0,50.0,5653.0,27124.25,35.0,1372.25,4123.0
2023-12-09 17:00:00,0,611.0,0,2151.0,2062.0,0.0,5606.0,29870.0,1.75,1386.25,4226.5
2023-12-09 18:00:00,0,832.0,0,2158.0,2110.0,0.0,5380.0,31902.0,0.0,1393.0,4236.25
2023-12-09 19:00:00,0,1145.0,0,2162.0,2131.0,0.0,5489.75,33364.25,0.0,1401.0,4229.25
2023-12-09 20:00:00,0,1524.0,0,2164.0,2104.0,0.0,5564.0,34368.0,0.0,1409.0,4348.0
2023-12-09 21:00:00,0,1895.0,0,2161.0,2071.0,0.0,5583.75,34908.5,0.0,1415.5,4425.75
2023-12-09 22:00:00,0,2212.0,0,2154.0,2087.0,0.0,5587.75,34643.5,0.0,1418.0,4465.25
2023-12-09 23:00:00,0,2439.0,0,2146.0,2118.0,0.0,5474.25,34343.75,0.0,1419.25,4388.25
2023-12-10 00:00:00,0,2773.0,0,2133.0,2103.0,0.0,5474.75,33337.5,0.0,1422.75,4769.75
2023-12-10 01:00:00,0,2496.0,0,2121.0,2110.0,0.0,5494.5,32694.5,0.0,1420.25,4866.5
2023-12-10 02:00:00,0,2018.0,0,2122.0,2125.0,0.0,5340.0,32067.0,0.0,1422.0,4921.0
2023-12-10 03:00:00,0,1489.0,0,2135.0,2141.0,0.0,4837.75,31528.0,0.0,1423.75,4952.5
2023-12-10 04:00:00,0,1078.0,0,2148.0,2149.0,0.0,4275.25,31148.5,0.0,1425.0,4951.25
2023-12-10 05:00:00,0,808.0,0,2154.0,2140.0,0.0,3632.25,31092.25,0.0,1424.25,4764.5
2023-12-10 06:00:00,0,671.0,0,2154.0,2108.0,0.0,3077.75,31482.25,0.0,1422.25,4372.25
2023-12-10 07:00:00,21,651.0,0,2150.0,2037.0,0.75,2721.5,31470.5,0.0,1420.5,4323.75
2023-12-10 08:00:00,95,716.0,25,2138.0,1925.0,515.0,2540.5,31487.75,0.25,1419.5,4311.5
2023-12-10 09:00:00,167,879.0,681,2095.0,1770.0,2473.25,2379.5,31355.0,64.5,1413.5,4271.0
2023-12-10 10:00:00,310,1088.0,1484,1994.0,1597.0,4494.5,2253.5,31045.75,487.0,1395.5,4178.5
2023-12-10 11:00:00,446,1243.0,1625,1859.0,1461.0,5690.25,2357.25,30759.5,1110.5,1368.0,3990.75
